1777837948782|13:52:28.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837949673|13:52:29.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837950672|13:52:30.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837951678|13:52:31.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837952675|13:52:32.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837953676|13:52:33.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837954700|13:52:34.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837955687|13:52:35.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837956686|13:52:36.000|event|activity|[{"track_id": 9, "event_since": 1777837956686, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 5, "walk_duration": 19, "stand_duration": 41, "multi_person_duration": 0}]
1777837956686|13:52:36.000|monitor|heart|[{"track_id": 11, "bed_status": 0, "track_confidence": 80}]
1777837956729|13:52:36.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837957688|13:52:37.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837958689|13:52:38.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837959689|13:52:39.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837960584|13:52:40.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837961596|13:52:41.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837962585|13:52:42.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837963589|13:52:43.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837964588|13:52:44.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837965590|13:52:45.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837966599|13:52:46.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -260, "position_y": 500, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837967530|13:52:47.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -280, "position_y": 530, "position_z": 104, "remaining_time": 0, "track_confidence": 80}]
1777837968535|13:52:48.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -310, "position_y": 500, "position_z": 69, "remaining_time": 0, "track_confidence": 80}]
1777837969540|13:52:49.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -310, "position_y": 580, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837970535|13:52:50.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -310, "position_y": 600, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837971534|13:52:51.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -310, "position_y": 600, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837972536|13:52:52.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -310, "position_y": 550, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837973538|13:52:53.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -330, "position_y": 470, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837974540|13:52:54.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -330, "position_y": 480, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777837975540|13:52:55.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -340, "position_y": 520, "position_z": 91, "remaining_time": 0, "track_confidence": 80}]
1777837976545|13:52:56.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 480, "position_z": 99, "remaining_time": 0, "track_confidence": 80}]
1777837977540|13:52:57.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -430, "position_y": 490, "position_z": 106, "remaining_time": 0, "track_confidence": 80}]
1777837978443|13:52:58.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -430, "position_y": 490, "position_z": 120, "remaining_time": 0, "track_confidence": 80}]
1777837979446|13:52:59.000|monitor|track|[{"pose": 1, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -440, "position_y": 480, "position_z": 114, "remaining_time": 0, "track_confidence": 80}]
