ts	tid	pose	x	y	z	area	conf
2026-04-24 19:26:27	0	3	40	10	0	12	60
2026-04-24 19:26:27	1	4	160	20	0	255	60
2026-04-24 19:26:28	0	3	40	10	0	12	60
2026-04-24 19:26:28	1	4	160	20	0	255	60
2026-04-24 19:26:29	0	3	40	10	0	12	60
2026-04-24 19:26:29	1	4	160	20	0	255	60
2026-04-24 19:26:30	0	3	40	10	0	12	60
2026-04-24 19:26:30	1	4	160	20	0	255	60
2026-04-24 19:26:31	0	3	40	10	0	12	60
2026-04-24 19:26:31	1	4	160	20	0	255	60
2026-04-24 19:26:32	0	3	40	10	0	12	60
2026-04-24 19:26:32	1	4	160	20	0	255	60
2026-04-24 19:26:33	0	3	40	10	0	12	60
2026-04-24 19:26:33	1	4	160	20	0	255	60
2026-04-24 19:26:34	0	3	40	10	0	12	60
2026-04-24 19:26:34	1	4	160	20	0	255	60
2026-04-24 19:26:35	0	3	50	30	87	12	60
2026-04-24 19:26:35	1	4	160	20	0	255	60
2026-04-24 19:26:36	0	3	50	20	84	12	60
2026-04-24 19:26:36	1	4	160	20	0	255	60
2026-04-24 19:26:37	0	3	50	20	84	12	60
2026-04-24 19:26:37	1	4	160	20	0	255	60
2026-04-24 19:26:38	0	3	50	20	0	12	60
2026-04-24 19:26:38	1	4	160	20	0	255	60
2026-04-24 19:26:39	0	3	50	20	0	12	60
2026-04-24 19:26:39	1	4	160	20	0	255	60
2026-04-24 19:26:40	0	3	50	20	0	12	60
2026-04-24 19:26:40	1	4	160	20	0	255	60
2026-04-24 19:26:41	0	3	50	20	0	12	60
2026-04-24 19:26:41	1	4	160	20	0	255	60
2026-04-24 19:26:42	0	3	50	20	0	12	60
2026-04-24 19:26:42	1	4	160	20	0	255	60
2026-04-24 19:26:43	0	3	50	20	0	12	60
2026-04-24 19:26:43	1	4	160	20	0	255	60
2026-04-24 19:26:44	0	3	50	20	0	12	60
2026-04-24 19:26:44	1	4	160	20	0	255	60
2026-04-24 19:26:45	0	3	50	20	0	12	60
2026-04-24 19:26:45	1	4	160	20	0	255	60
2026-04-24 19:26:46	0	3	50	20	0	12	60
2026-04-24 19:26:46	1	4	160	20	0	255	60
2026-04-24 19:26:47	0	3	50	20	0	12	60
2026-04-24 19:26:47	1	4	160	20	0	255	60
2026-04-24 19:26:48	0	3	50	20	0	12	60
2026-04-24 19:26:48	1	4	160	20	0	255	60
2026-04-24 19:26:49	0	3	50	20	0	12	60
2026-04-24 19:26:49	1	4	160	20	0	255	60
2026-04-24 19:26:50	0	3	50	20	0	12	60
2026-04-24 19:26:50	1	4	160	20	0	255	60
2026-04-24 19:26:51	0	3	50	20	0	12	60
2026-04-24 19:26:51	1	4	160	20	0	255	60
2026-04-24 19:26:52	0	3	50	20	0	12	60
2026-04-24 19:26:52	1	4	160	20	0	255	60
2026-04-24 19:26:53	0	3	50	20	0	12	60
2026-04-24 19:26:53	1	4	160	20	0	255	60
2026-04-24 19:26:54	0	3	50	20	0	12	60
2026-04-24 19:26:54	1	4	160	20	0	255	60
2026-04-24 19:26:55	0	3	50	20	0	12	60
2026-04-24 19:26:55	1	4	160	10	115	255	60
2026-04-24 19:26:56	0	3	40	0	78	12	60
2026-04-24 19:26:56	1	4	150	-30	0	255	60
2026-04-24 19:26:57	0	3	40	-10	89	12	60
2026-04-24 19:26:57	1	4	150	-30	0	255	60
2026-04-24 19:26:58	0	3	40	-20	94	12	60
2026-04-24 19:26:58	1	4	140	-20	0	255	60
2026-04-24 19:26:59	0	3	40	-20	0	12	60
2026-04-24 19:26:59	1	4	150	-20	0	255	60
2026-04-24 19:27:00	0	3	40	-20	0	12	60
2026-04-24 19:27:00	1	4	150	-20	0	255	60
2026-04-24 19:27:01	0	3	40	-20	0	12	60
2026-04-24 19:27:01	1	4	150	-20	0	255	60
2026-04-24 19:27:02	0	3	40	-20	0	12	60
2026-04-24 19:27:02	1	4	150	-20	0	255	60
2026-04-24 19:27:03	0	3	40	-20	0	12	60
2026-04-24 19:27:03	1	4	150	-20	0	255	60
2026-04-24 19:27:04	0	3	40	-20	0	12	60
2026-04-24 19:27:04	1	4	150	-30	0	255	60
2026-04-24 19:27:05	0	3	40	-20	0	12	60
2026-04-24 19:27:05	1	4	150	-30	0	255	60
2026-04-24 19:27:06	0	3	40	-20	0	12	60
2026-04-24 19:27:06	1	4	150	-30	0	255	60
2026-04-24 19:27:07	0	3	40	-20	0	12	60
2026-04-24 19:27:07	1	4	150	-30	0	255	60
2026-04-24 19:27:08	0	3	40	-20	0	12	60
2026-04-24 19:27:08	1	4	150	-30	0	255	60
2026-04-24 19:27:09	0	3	40	-20	0	12	60
2026-04-24 19:27:09	1	4	150	-30	0	255	60
2026-04-24 19:27:10	0	3	40	-20	0	12	60
2026-04-24 19:27:10	1	4	150	-30	0	255	60
2026-04-24 19:27:11	0	3	40	-20	0	12	60
2026-04-24 19:27:11	1	4	150	-30	0	255	60
2026-04-24 19:27:12	0	3	40	-20	0	12	60
2026-04-24 19:27:12	1	4	150	-30	0	255	60
2026-04-24 19:27:12	0	3	40	-20	0	12	60
2026-04-24 19:27:12	1	4	150	-30	0	255	60
2026-04-24 19:27:13	0	3	40	-20	0	12	60
2026-04-24 19:27:13	1	4	150	-30	0	255	60
2026-04-24 19:27:14	0	3	40	-20	0	12	60
2026-04-24 19:27:14	1	4	150	-30	0	255	60
2026-04-24 19:27:15	0	3	40	-20	0	12	60
2026-04-24 19:27:15	1	4	150	-30	0	255	60
2026-04-24 19:27:16	0	3	40	-20	0	12	60
2026-04-24 19:27:16	1	4	150	-30	0	255	60
2026-04-24 19:27:17	0	3	40	-20	0	12	60
2026-04-24 19:27:17	1	4	150	-30	0	255	60
2026-04-24 19:27:18	0	3	40	-20	0	12	60
2026-04-24 19:27:18	1	4	150	-30	0	255	60
2026-04-24 19:27:19	0	3	40	-20	0	12	60
2026-04-24 19:27:19	1	4	150	-30	0	255	60
2026-04-24 19:27:20	0	3	40	-20	0	12	60
2026-04-24 19:27:20	1	4	150	-30	0	255	60
2026-04-24 19:27:21	0	3	40	-20	0	12	60
2026-04-24 19:27:21	1	4	150	-30	0	255	60
2026-04-24 19:27:22	0	3	40	-20	0	12	60
2026-04-24 19:27:22	1	4	150	-30	0	255	60
2026-04-24 19:27:23	0	3	40	-20	0	12	60
2026-04-24 19:27:23	1	4	150	-30	0	255	60
2026-04-24 19:27:24	0	3	40	-20	0	12	60
2026-04-24 19:27:24	1	4	150	-30	0	255	60
2026-04-24 19:27:25	0	3	40	-20	0	12	60
2026-04-24 19:27:25	1	4	150	-30	0	255	60
2026-04-24 19:27:26	0	3	40	-20	0	12	60
2026-04-24 19:27:26	1	4	150	-30	0	255	60
2026-04-24 19:27:27	0	3	40	-20	77	12	60
2026-04-24 19:27:27	1	4	150	-30	0	255	60
2026-04-24 19:27:28	0	3	60	-10	0	12	60
2026-04-24 19:27:28	1	4	130	-70	0	255	60
2026-04-24 19:27:29	0	3	60	-10	0	12	60
2026-04-24 19:27:29	1	4	130	-70	0	255	60
2026-04-24 19:27:30	0	3	60	-10	79	12	60
2026-04-24 19:27:30	1	4	130	-50	0	255	60
2026-04-24 19:27:31	0	3	50	-10	84	12	60
2026-04-24 19:27:31	1	4	140	-40	0	255	60
2026-04-24 19:27:32	0	3	50	-10	0	12	60
2026-04-24 19:27:32	1	4	150	-40	0	255	60
2026-04-24 19:27:33	0	3	40	-30	115	12	60
2026-04-24 19:27:33	1	4	150	-50	0	255	60
2026-04-24 19:27:34	0	3	60	-40	6	12	60
2026-04-24 19:27:34	1	4	150	-60	0	255	60
2026-04-24 19:27:35	0	3	50	-30	84	12	60
2026-04-24 19:27:35	1	4	150	-60	0	255	60
2026-04-24 19:27:36	0	3	40	-20	0	12	60
2026-04-24 19:27:36	1	4	150	-60	0	255	60
2026-04-24 19:27:37	0	3	40	-20	0	12	60
2026-04-24 19:27:37	1	4	150	-60	0	255	60
2026-04-24 19:27:38	0	3	40	-20	0	12	60
2026-04-24 19:27:38	1	4	150	-60	0	255	60
2026-04-24 19:27:39	0	3	40	-20	0	12	60
2026-04-24 19:27:39	1	4	150	-60	0	255	60
2026-04-24 19:27:40	0	3	40	-20	0	12	60
2026-04-24 19:27:40	1	4	150	-50	0	255	60
2026-04-24 19:27:41	0	3	40	-20	0	12	60
2026-04-24 19:27:41	1	4	150	-50	0	255	60
2026-04-24 19:27:42	0	3	40	-20	0	12	60
2026-04-24 19:27:42	1	4	150	-50	0	255	60
2026-04-24 19:27:43	0	3	40	-20	0	12	60
2026-04-24 19:27:43	1	4	150	-50	0	255	60
2026-04-24 19:27:44	0	3	40	-20	0	12	60
2026-04-24 19:27:44	1	4	150	-50	0	255	60
2026-04-24 19:27:45	0	3	40	-20	0	12	60
2026-04-24 19:27:45	1	4	150	-50	0	255	60
2026-04-24 19:27:46	0	3	40	-20	0	12	60
2026-04-24 19:27:46	1	4	150	-50	0	255	60
2026-04-24 19:27:47	0	3	40	-20	0	12	60
2026-04-24 19:27:47	1	4	150	-50	0	255	60
2026-04-24 19:27:48	0	3	40	-20	0	12	60
2026-04-24 19:27:48	1	4	150	-50	0	255	60
2026-04-24 19:27:49	0	3	40	-20	0	12	60
2026-04-24 19:27:49	1	4	150	-50	0	255	60
2026-04-24 19:27:50	0	3	40	-20	0	12	60
2026-04-24 19:27:50	1	4	150	-50	0	255	60
2026-04-24 19:27:51	0	3	40	-20	0	12	60
2026-04-24 19:27:51	1	4	150	-50	0	255	60
2026-04-24 19:27:52	0	3	40	-20	0	12	60
2026-04-24 19:27:52	1	4	150	-50	0	255	60
2026-04-24 19:27:53	0	3	40	-20	0	12	60
2026-04-24 19:27:53	1	4	150	-50	0	255	60
2026-04-24 19:27:54	0	3	40	-20	0	12	60
2026-04-24 19:27:54	1	4	150	-50	0	255	60
2026-04-24 19:27:55	0	3	40	-20	44	12	60
2026-04-24 19:27:55	1	4	150	-50	0	255	60
2026-04-24 19:27:56	0	3	50	-20	0	12	60
2026-04-24 19:27:56	1	4	150	-50	0	255	60
2026-04-24 19:27:57	0	3	50	-20	0	12	60
2026-04-24 19:27:57	1	4	150	-50	0	255	60
2026-04-24 19:27:58	0	3	50	-20	0	12	60
2026-04-24 19:27:58	1	4	150	-50	0	255	60
2026-04-24 19:27:59	0	3	50	-20	0	12	60
2026-04-24 19:27:59	1	4	150	-50	0	255	60
2026-04-24 19:28:01	0	3	50	-20	0	12	60
2026-04-24 19:28:01	1	4	150	-50	0	255	60
2026-04-24 19:28:01	0	3	50	-20	0	12	60
2026-04-24 19:28:01	1	4	150	-50	0	255	60
2026-04-24 19:28:02	0	3	50	-20	0	12	60
2026-04-24 19:28:02	1	4	150	-50	0	255	60
2026-04-24 19:28:03	0	3	50	-20	0	12	60
2026-04-24 19:28:03	1	4	150	-50	0	255	60
2026-04-24 19:28:04	0	3	50	-20	0	12	60
2026-04-24 19:28:04	1	4	150	-50	0	255	60
2026-04-24 19:28:05	0	3	50	-20	0	12	60
2026-04-24 19:28:05	1	4	150	-50	0	255	60
2026-04-24 19:28:06	0	3	50	-20	0	12	60
2026-04-24 19:28:06	1	4	150	-50	0	255	60
2026-04-24 19:28:07	0	3	50	-20	0	12	60
2026-04-24 19:28:07	1	4	150	-50	0	255	60
2026-04-24 19:28:08	0	3	50	-20	0	12	60
2026-04-24 19:28:08	1	4	150	-50	0	255	60
2026-04-24 19:28:09	0	3	50	-20	0	12	60
2026-04-24 19:28:09	1	4	150	-50	0	255	60
2026-04-24 19:28:10	0	3	50	-20	0	12	60
2026-04-24 19:28:10	1	4	150	-50	0	255	60
2026-04-24 19:28:11	0	3	50	-20	0	12	60
2026-04-24 19:28:11	1	4	150	-50	0	255	60
2026-04-24 19:28:12	0	3	50	-20	0	12	60
2026-04-24 19:28:12	1	4	150	-50	0	255	60
2026-04-24 19:28:13	0	3	50	-20	0	12	60
2026-04-24 19:28:13	1	4	150	-50	0	255	60
2026-04-24 19:28:14	0	3	50	-20	0	12	60
2026-04-24 19:28:14	1	4	150	-50	0	255	60
2026-04-24 19:28:15	0	3	50	-20	0	12	60
2026-04-24 19:28:15	1	4	150	-50	0	255	60
2026-04-24 19:28:16	0	3	50	-20	0	12	60
2026-04-24 19:28:16	1	4	150	-50	0	255	60
2026-04-24 19:28:17	0	3	50	-20	0	12	60
2026-04-24 19:28:17	1	4	150	-50	0	255	60
2026-04-24 19:28:18	0	3	50	-20	0	12	60
2026-04-24 19:28:18	1	4	150	-50	0	255	60
2026-04-24 19:28:19	0	3	50	-20	0	12	60
2026-04-24 19:28:19	1	4	150	-50	0	255	60
2026-04-24 19:28:20	0	3	50	-20	0	12	60
2026-04-24 19:28:20	1	4	150	-50	0	255	60
2026-04-24 19:28:21	0	3	50	-20	0	12	60
2026-04-24 19:28:21	1	4	150	-50	0	255	60
2026-04-24 19:28:22	0	3	50	-20	0	12	60
2026-04-24 19:28:22	1	4	150	-50	0	255	60
2026-04-24 19:28:23	0	3	50	-20	0	12	60
2026-04-24 19:28:23	1	4	150	-50	0	255	60
2026-04-24 19:28:24	0	3	50	-20	0	12	60
2026-04-24 19:28:24	1	4	150	-50	0	255	60
2026-04-24 19:28:25	0	3	50	-20	0	12	60
2026-04-24 19:28:25	1	4	150	-50	0	255	60
2026-04-24 19:28:26	0	3	50	-20	76	12	60
2026-04-24 19:28:26	1	4	160	-40	0	255	60
2026-04-24 19:28:27	0	3	50	-20	0	12	60
2026-04-24 19:28:27	1	4	170	-30	0	255	60
2026-04-24 19:28:28	0	3	50	-20	106	12	60
2026-04-24 19:28:28	1	4	170	-20	0	255	60
2026-04-24 19:28:29	0	3	50	-10	69	12	60
2026-04-24 19:28:29	1	4	160	-30	0	255	60
2026-04-24 19:28:30	0	3	30	-10	0	12	60
2026-04-24 19:28:30	1	4	160	-20	0	255	60
2026-04-24 19:28:31	0	3	30	-10	0	12	60
2026-04-24 19:28:31	1	4	160	-30	0	255	60
2026-04-24 19:28:32	0	3	30	-10	0	12	60
2026-04-24 19:28:32	1	4	160	-30	0	255	60
2026-04-24 19:28:33	0	3	40	-10	0	12	60
2026-04-24 19:28:33	1	4	160	-30	0	255	60
2026-04-24 19:28:34	0	3	40	-10	0	12	60
2026-04-24 19:28:34	1	4	160	-30	0	255	60
2026-04-24 19:28:35	0	3	40	-10	0	12	60
2026-04-24 19:28:35	1	4	160	-30	0	255	60
2026-04-24 19:28:36	0	3	40	-10	0	12	60
2026-04-24 19:28:36	1	4	160	-30	0	255	60
2026-04-24 19:28:37	0	3	40	-10	0	12	60
2026-04-24 19:28:37	1	4	160	-20	0	255	60
2026-04-24 19:28:38	0	3	40	-10	0	12	60
2026-04-24 19:28:38	1	4	160	-20	0	255	60
2026-04-24 19:28:39	0	3	40	-10	0	12	60
2026-04-24 19:28:39	1	4	160	-20	0	255	60
2026-04-24 19:28:40	0	3	40	-10	0	12	60
2026-04-24 19:28:40	1	4	160	-20	0	255	60
2026-04-24 19:28:41	0	3	40	-10	0	12	60
2026-04-24 19:28:41	1	4	160	-20	0	255	60
2026-04-24 19:28:42	0	3	40	-10	0	12	60
2026-04-24 19:28:42	1	4	160	-20	0	255	60
2026-04-24 19:28:43	0	3	40	-10	0	12	60
2026-04-24 19:28:43	1	4	160	-20	0	255	60
2026-04-24 19:28:44	0	3	40	-10	0	12	60
2026-04-24 19:28:44	1	4	160	-20	0	255	60
2026-04-24 19:28:45	0	3	40	-10	0	12	60
2026-04-24 19:28:45	1	4	160	-20	0	255	60
2026-04-24 19:28:46	0	3	40	-10	0	12	60
2026-04-24 19:28:46	1	4	160	-20	0	255	60
2026-04-24 19:28:47	0	3	40	-10	0	12	60
2026-04-24 19:28:47	1	4	160	-20	0	255	60
2026-04-24 19:28:48	0	3	40	-10	0	12	60
2026-04-24 19:28:48	1	4	160	-20	0	255	60
2026-04-24 19:28:49	0	3	40	-10	0	12	60
2026-04-24 19:28:49	1	4	160	-20	0	255	60
2026-04-24 19:28:50	0	3	40	-10	0	12	60
2026-04-24 19:28:50	1	4	160	-20	0	255	60
2026-04-24 19:28:51	0	3	40	-10	0	12	60
2026-04-24 19:28:51	1	4	160	-20	0	255	60
2026-04-24 19:28:52	0	3	40	-10	0	12	60
2026-04-24 19:28:52	1	4	160	-20	0	255	60
2026-04-24 19:28:53	0	3	40	-10	0	12	60
2026-04-24 19:28:53	1	4	160	-20	0	255	60
2026-04-24 19:28:54	0	3	40	-10	0	12	60
2026-04-24 19:28:54	1	4	160	-20	0	255	60
2026-04-24 19:28:55	0	3	40	-10	0	12	60
2026-04-24 19:28:55	1	4	160	-20	0	255	60
2026-04-24 19:28:56	0	3	40	-10	0	12	60
2026-04-24 19:28:56	1	4	160	-20	0	255	60
2026-04-24 19:28:57	0	3	40	-10	0	12	60
2026-04-24 19:28:57	1	4	160	-20	0	255	60
2026-04-24 19:28:58	0	3	40	-10	0	12	60
2026-04-24 19:28:58	1	4	160	-20	0	255	60
2026-04-24 19:28:59	0	3	40	-10	0	12	60
2026-04-24 19:28:59	1	4	160	-20	0	255	60
2026-04-24 19:29:00	0	3	40	-10	0	12	60
2026-04-24 19:29:00	1	4	160	-20	0	255	60
2026-04-24 19:29:01	0	3	40	-10	0	12	60
2026-04-24 19:29:01	1	4	160	-20	0	255	60
2026-04-24 19:29:02	0	3	40	-10	0	12	60
2026-04-24 19:29:02	1	4	160	-20	0	255	60
2026-04-24 19:29:03	0	3	40	-10	64	12	60
2026-04-24 19:29:03	1	4	160	-40	0	255	60
2026-04-24 19:29:04	0	3	40	-20	0	12	60
2026-04-24 19:29:04	1	4	150	-50	0	255	60
2026-04-24 19:29:05	0	3	40	-20	55	12	60
2026-04-24 19:29:05	1	4	150	-60	0	255	60
2026-04-24 19:29:06	0	3	40	0	75	12	60
2026-04-24 19:29:06	1	4	160	-20	0	255	60
2026-04-24 19:29:07	0	3	40	20	0	12	60
2026-04-24 19:29:07	1	4	170	10	0	255	60
2026-04-24 19:29:08	0	3	40	20	0	12	60
2026-04-24 19:29:08	1	4	170	10	0	255	60
2026-04-24 19:29:09	0	3	40	20	0	12	60
2026-04-24 19:29:09	1	4	160	10	0	255	60
2026-04-24 19:29:10	0	3	50	20	0	12	60
2026-04-24 19:29:10	1	4	160	10	0	255	60
2026-04-24 19:29:11	0	3	50	20	0	12	60
2026-04-24 19:29:11	1	4	160	10	0	255	60
2026-04-24 19:29:12	0	3	50	20	0	12	60
2026-04-24 19:29:12	1	4	160	10	0	255	60
2026-04-24 19:29:13	0	3	50	20	0	12	60
2026-04-24 19:29:13	1	4	160	10	0	255	60
2026-04-24 19:29:14	0	3	50	20	0	12	60
2026-04-24 19:29:14	1	4	160	20	0	255	60
2026-04-24 19:29:15	0	3	50	20	0	12	60
2026-04-24 19:29:15	1	4	160	20	0	255	60
2026-04-24 19:29:16	0	3	50	20	0	12	60
2026-04-24 19:29:16	1	4	160	20	0	255	60
2026-04-24 19:29:16	0	3	50	30	93	12	60
2026-04-24 19:29:16	1	4	160	20	0	255	60
2026-04-24 19:29:17	0	3	50	30	0	12	60
2026-04-24 19:29:17	1	4	160	20	0	255	60
2026-04-24 19:29:18	0	3	50	30	0	12	60
2026-04-24 19:29:18	1	4	160	20	0	255	60
2026-04-24 19:29:19	0	3	50	30	0	12	60
2026-04-24 19:29:19	1	4	160	20	0	255	60
2026-04-24 19:29:20	0	3	50	30	0	12	60
2026-04-24 19:29:20	1	4	160	20	0	255	60
2026-04-24 19:29:21	0	3	50	30	0	12	60
2026-04-24 19:29:21	1	4	160	20	0	255	60
2026-04-24 19:29:22	0	3	50	30	0	12	60
2026-04-24 19:29:22	1	4	160	20	0	255	60
2026-04-24 19:29:23	0	3	50	30	0	12	60
2026-04-24 19:29:23	1	4	160	20	0	255	60
2026-04-24 19:29:24	0	3	50	30	0	12	60
2026-04-24 19:29:24	1	4	160	20	0	255	60
2026-04-24 19:29:25	0	3	50	30	0	12	60
2026-04-24 19:29:25	1	4	160	20	0	255	60
2026-04-24 19:29:26	0	3	50	30	0	12	60
2026-04-24 19:29:26	1	4	160	20	0	255	60
2026-04-24 19:29:27	0	3	50	30	0	12	60
2026-04-24 19:29:27	1	4	160	20	0	255	60
2026-04-24 19:29:28	0	3	50	30	0	12	60
2026-04-24 19:29:28	1	4	160	20	0	255	60
2026-04-24 19:29:29	0	3	50	30	0	12	60
2026-04-24 19:29:29	1	4	160	20	0	255	60
2026-04-24 19:29:30	0	3	50	30	0	12	60
2026-04-24 19:29:30	1	4	160	20	0	255	60
2026-04-24 19:29:31	0	3	50	30	0	12	60
2026-04-24 19:29:31	1	4	160	20	0	255	60
2026-04-24 19:29:32	0	3	50	30	0	12	60
2026-04-24 19:29:32	1	4	160	20	0	255	60
2026-04-24 19:29:33	0	3	50	30	0	12	60
2026-04-24 19:29:33	1	4	160	20	0	255	60
2026-04-24 19:29:34	0	3	50	30	0	12	60
2026-04-24 19:29:34	1	4	160	20	0	255	60
2026-04-24 19:29:35	0	3	50	30	0	12	60
2026-04-24 19:29:35	1	4	160	20	0	255	60
2026-04-24 19:29:36	0	3	50	30	0	12	60
2026-04-24 19:29:36	1	4	160	20	0	255	60
2026-04-24 19:29:37	0	3	50	20	74	12	60
2026-04-24 19:29:37	1	4	160	20	0	255	60
2026-04-24 19:29:38	0	3	40	20	0	12	60
2026-04-24 19:29:38	1	4	160	20	0	255	60
2026-04-24 19:29:39	0	3	40	20	0	12	60
2026-04-24 19:29:39	1	4	160	20	0	255	60
2026-04-24 19:29:40	0	3	40	20	0	12	60
2026-04-24 19:29:40	1	4	160	20	0	255	60
2026-04-24 19:29:41	0	3	40	20	0	12	60
2026-04-24 19:29:41	1	4	160	20	0	255	60
2026-04-24 19:29:42	0	3	40	20	0	12	60
2026-04-24 19:29:42	1	4	160	20	0	255	60
2026-04-24 19:29:43	0	3	40	20	0	12	60
2026-04-24 19:29:43	1	4	160	20	0	255	60
2026-04-24 19:29:44	0	3	40	20	86	12	60
2026-04-24 19:29:44	1	4	160	20	0	255	60
2026-04-24 19:29:45	0	3	40	0	85	12	60
2026-04-24 19:29:45	1	4	160	-10	0	255	60
2026-04-24 19:29:46	0	3	40	-20	75	12	60
2026-04-24 19:29:46	1	4	160	-40	0	255	60
2026-04-24 19:29:47	0	3	50	-10	0	12	60
2026-04-24 19:29:47	1	4	150	-30	0	255	60
2026-04-24 19:29:48	0	3	50	-10	0	12	60
2026-04-24 19:29:48	1	4	170	-20	0	255	60
2026-04-24 19:29:49	0	3	50	-10	0	12	60
2026-04-24 19:29:49	1	4	180	-20	0	255	60
2026-04-24 19:29:50	0	3	50	-10	0	12	60
2026-04-24 19:29:50	1	4	170	-20	0	255	60
2026-04-24 19:29:51	0	3	50	-10	0	12	60
2026-04-24 19:29:51	1	4	170	-20	0	255	60
2026-04-24 19:29:52	0	3	50	-20	0	12	60
2026-04-24 19:29:52	1	4	150	-30	0	255	60
2026-04-24 19:29:53	0	3	50	-20	0	12	60
2026-04-24 19:29:53	1	4	140	-30	0	255	60
2026-04-24 19:29:54	0	3	50	-20	0	12	60
2026-04-24 19:29:54	1	4	140	-30	0	255	60
2026-04-24 19:29:55	0	3	50	-20	0	12	60
2026-04-24 19:29:55	1	4	140	-30	0	255	60
2026-04-24 19:29:56	0	3	50	-20	0	12	60
2026-04-24 19:29:56	1	4	140	-40	0	255	60
2026-04-24 19:29:57	0	3	50	-20	0	12	60
2026-04-24 19:29:57	1	4	140	-40	0	255	60
2026-04-24 19:29:58	0	3	50	-20	0	12	60
2026-04-24 19:29:58	1	4	140	-40	0	255	60
2026-04-24 19:30:00	0	3	50	-20	0	12	60
2026-04-24 19:30:00	1	4	140	-40	0	255	60
2026-04-24 19:30:00	0	3	50	-20	0	12	60
2026-04-24 19:30:00	1	4	130	-40	0	255	60
2026-04-24 19:30:01	0	3	50	-20	70	12	60
2026-04-24 19:30:01	1	4	150	-40	0	255	60
2026-04-24 19:30:02	0	3	50	-20	27	12	60
2026-04-24 19:30:02	1	4	160	-20	0	255	60
2026-04-24 19:30:03	0	3	40	-20	0	12	60
2026-04-24 19:30:03	1	4	160	-10	0	255	60
2026-04-24 19:30:04	0	3	40	-20	0	12	60
2026-04-24 19:30:04	1	4	160	-10	0	255	60
2026-04-24 19:30:05	0	3	50	-20	0	12	60
2026-04-24 19:30:05	1	4	160	-10	0	255	60
2026-04-24 19:30:06	0	3	50	-20	0	12	60
2026-04-24 19:30:06	1	4	160	-10	0	255	60
2026-04-24 19:30:07	0	3	50	-20	0	12	60
2026-04-24 19:30:07	1	4	160	-10	0	255	60
2026-04-24 19:30:08	0	3	60	-10	0	12	60
2026-04-24 19:30:08	1	4	150	-10	0	255	60
2026-04-24 19:30:09	0	3	60	-10	0	12	60
2026-04-24 19:30:09	1	4	150	-10	0	255	60
2026-04-24 19:30:10	0	3	60	-10	0	12	60
2026-04-24 19:30:10	1	4	150	-10	0	255	60
2026-04-24 19:30:11	0	3	60	-10	0	12	60
2026-04-24 19:30:11	1	4	150	-10	0	255	60
2026-04-24 19:30:12	0	3	60	-10	0	12	60
2026-04-24 19:30:12	1	4	150	-10	0	255	60
2026-04-24 19:30:13	0	3	60	-10	0	12	60
2026-04-24 19:30:13	1	4	150	-10	0	255	60
2026-04-24 19:30:14	0	3	60	-10	0	12	60
2026-04-24 19:30:14	1	4	150	-10	0	255	60
2026-04-24 19:30:15	0	3	60	-10	0	12	60
2026-04-24 19:30:15	1	4	150	-10	0	255	60
2026-04-24 19:30:16	0	3	60	-10	0	12	60
2026-04-24 19:30:16	1	4	150	-10	0	255	60
2026-04-24 19:30:17	0	3	60	-10	0	12	60
2026-04-24 19:30:17	1	4	150	-10	0	255	60
2026-04-24 19:30:18	0	3	60	-10	0	12	60
2026-04-24 19:30:18	1	4	150	-10	0	255	60
2026-04-24 19:30:19	0	3	60	-10	0	12	60
2026-04-24 19:30:19	1	4	150	-10	0	255	60
2026-04-24 19:30:20	0	3	60	-10	0	12	60
2026-04-24 19:30:20	1	4	150	-10	0	255	60
2026-04-24 19:30:21	0	3	50	-20	0	12	60
2026-04-24 19:30:21	1	4	150	-10	0	255	60
2026-04-24 19:30:22	0	3	50	-20	0	12	60
2026-04-24 19:30:22	1	4	150	-10	0	255	60
2026-04-24 19:30:23	0	3	50	-20	0	12	60
2026-04-24 19:30:23	1	4	150	-10	0	255	60
2026-04-24 19:30:24	0	3	50	-20	0	12	60
2026-04-24 19:30:24	1	4	150	-10	0	255	60
2026-04-24 19:30:25	0	3	50	-20	0	12	60
2026-04-24 19:30:25	1	4	150	-10	0	255	60
2026-04-24 19:30:26	0	3	50	-20	0	12	60
2026-04-24 19:30:26	1	4	150	-10	0	255	60
2026-04-24 19:30:27	0	3	50	-20	0	12	60
2026-04-24 19:30:27	1	4	150	-10	0	255	60
2026-04-24 19:30:28	0	3	50	-20	0	12	60
2026-04-24 19:30:28	1	4	150	-10	0	255	60
2026-04-24 19:30:29	0	3	50	-20	0	12	60
2026-04-24 19:30:29	1	4	150	-10	0	255	60
2026-04-24 19:30:30	0	3	50	-20	0	12	60
2026-04-24 19:30:30	1	4	150	-10	0	255	60
2026-04-24 19:30:31	0	3	50	-20	0	12	60
2026-04-24 19:30:31	1	4	150	-10	0	255	60
2026-04-24 19:30:32	0	3	50	-20	0	12	60
2026-04-24 19:30:32	1	4	150	-10	0	255	60
2026-04-24 19:30:33	0	3	50	-20	0	12	60
2026-04-24 19:30:33	1	4	150	-10	0	255	60
2026-04-24 19:30:34	0	3	50	-20	0	12	60
2026-04-24 19:30:34	1	4	150	-10	0	255	60
2026-04-24 19:30:35	0	3	50	-20	0	12	60
2026-04-24 19:30:35	1	4	150	-10	0	255	60
2026-04-24 19:30:36	0	3	50	-20	0	12	60
2026-04-24 19:30:36	1	4	150	-10	0	255	60
